,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
7714,2005,Y2,"A. Gifford,Miller",Individual,8/12/2005 00:00:00,Brooklyn,NY,,360,Petition Expenses,Petition Expns.
7715,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,Brooklyn,NY,,540,Petition Expenses,Petition Expns.
7716,2005,Y2,"A. Gifford,Miller",Individual,7/22/2005 00:00:00,Brooklyn,NY,,435,Campaign Workers Salaries,Campgn Wrkrs $$
7717,2005,Y2,"A. Gifford,Miller",Individual,6/24/2005 00:00:00,Brooklyn,NY,,360,Campaign Workers Salaries,Campgn Wrkrs $$
7718,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,Brooklyn,NY,,270,Campaign Workers Salaries,Campgn Wrkrs $$
7719,2005,B6,"C. Virginia,Fields",Other,12/10/2003 00:00:00,Bronx,NY,10465.0,250,Professional Services,Prof. Srvcs.
7720,2005,605,"Michael,Bloomberg",Individual,12/29/2005 00:00:00,Flushing,NY,11358.0,1000,Campaign Consultants,Campgn Consuls.
7721,2005,BB,"Anthony,Weiner",Individual,7/14/2005 00:00:00,Brooklyn,NY,11217.0,75,Advance Repayment,Advance Repaymnt
7722,2005,BB,"Anthony,Weiner",Individual,7/14/2005 00:00:00,Brooklyn,NY,11217.0,40,Advance Repayment,Advance Repaymnt
7723,2005,BB,"Anthony,Weiner",Individual,7/14/2005 00:00:00,Brooklyn,NY,11217.0,12,Advance Repayment,Advance Repaymnt
7724,2005,BB,"Anthony,Weiner",Individual,7/14/2005 00:00:00,Brooklyn,NY,11217.0,249,Advance Repayment,Advance Repaymnt
7725,2005,BB,"Anthony,Weiner",Individual,5/31/2005 00:00:00,Brooklyn,NY,11217.0,3154,Campaign Workers Salaries,Campgn Wrkrs $$
7726,2005,BB,"Anthony,Weiner",Individual,6/30/2005 00:00:00,Brooklyn,NY,11217.0,3300,Campaign Workers Salaries,Campgn Wrkrs $$
7727,2005,BB,"Anthony,Weiner",Individual,7/29/2005 00:00:00,Brooklyn,NY,11217.0,3300,Campaign Workers Salaries,Campgn Wrkrs $$
7728,2005,BB,"Anthony,Weiner",Individual,8/31/2005 00:00:00,Brooklyn,NY,11217.0,3300,Campaign Workers Salaries,Campgn Wrkrs $$
7729,2005,BB,"Anthony,Weiner",Individual,6/14/2005 00:00:00,Brooklyn,NY,11217.0,60,Advance Repayment,Advance Repaymnt
7730,2005,BB,"Anthony,Weiner",Individual,6/14/2005 00:00:00,Brooklyn,NY,11217.0,116,Advance Repayment,Advance Repaymnt
7731,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,230,Advance Repayment,Advance Repaymnt
7732,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,30,Advance Repayment,Advance Repaymnt
7733,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,42,Advance Repayment,Advance Repaymnt
7734,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,40,Advance Repayment,Advance Repaymnt
7735,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,11,Advance Repayment,Advance Repaymnt
7736,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,29,Advance Repayment,Advance Repaymnt
7737,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11217.0,50,Advance Repayment,Advance Repaymnt
7738,2005,BB,"Anthony,Weiner",Individual,8/15/2005 00:00:00,Brooklyn,NY,11217.0,32,Advance Repayment,Advance Repaymnt
7739,2005,BB,"Anthony,Weiner",Individual,8/15/2005 00:00:00,Brooklyn,NY,11217.0,40,Advance Repayment,Advance Repaymnt
7740,2005,BB,"Anthony,Weiner",Individual,8/15/2005 00:00:00,Brooklyn,NY,11217.0,55,Advance Repayment,Advance Repaymnt
7741,2005,BB,"Anthony,Weiner",Individual,10/12/2005 00:00:00,Brooklyn,NY,11217.0,396,Advance Repayment,Advance Repaymnt
7742,2005,BB,"Anthony,Weiner",Individual,4/11/2005 00:00:00,Brooklyn,NY,11217.0,45,Other,Other: explntion
7743,2005,BB,"Anthony,Weiner",Individual,4/19/2005 00:00:00,Brooklyn,NY,11217.0,65,Other,Other: explntion
7744,2005,BB,"Anthony,Weiner",Individual,3/31/2005 00:00:00,Brooklyn,NY,11217.0,14,Other,Other: explntion
7745,2005,BB,"Anthony,Weiner",Individual,1/11/2005 00:00:00,Brooklyn,NY,11217.0,954,Office Expenses,Office Expenses
7746,2005,BB,"Anthony,Weiner",Individual,12/3/2004 00:00:00,Brooklyn,NY,11217.0,44,Office Expenses,Office Expenses
7747,2005,BB,"Anthony,Weiner",Individual,11/23/2004 00:00:00,Brooklyn,NY,11217.0,20,Office Expenses,Office Expenses
7748,2005,BB,"Anthony,Weiner",Individual,2/28/2005 00:00:00,Brooklyn,NY,11217.0,2143,Campaign Workers Salaries,Campgn Wrkrs $$
7749,2005,BB,"Anthony,Weiner",Individual,1/31/2005 00:00:00,Brooklyn,NY,11217.0,20,Campaign Workers Salaries,Campgn Wrkrs $$
7750,2005,BB,"Anthony,Weiner",Individual,2/28/2005 00:00:00,Brooklyn,NY,11217.0,44,Campaign Workers Salaries,Campgn Wrkrs $$
7751,2005,BB,"Anthony,Weiner",Individual,1/31/2005 00:00:00,Brooklyn,NY,11217.0,980,Campaign Workers Salaries,Campgn Wrkrs $$
7752,2005,BB,"Anthony,Weiner",Individual,9/29/2005 00:00:00,Brooklyn,NY,11217.0,3300,Campaign Workers Salaries,Campgn Wrkrs $$
7753,2005,BB,"Anthony,Weiner",Individual,4/27/2005 00:00:00,Brooklyn,NY,11217.0,44,Campaign Workers Salaries,Campgn Wrkrs $$
7754,2005,BB,"Anthony,Weiner",Individual,4/27/2005 00:00:00,Brooklyn,NY,11217.0,2143,Campaign Workers Salaries,Campgn Wrkrs $$
7755,2005,BB,"Anthony,Weiner",Individual,3/31/2005 00:00:00,Brooklyn,NY,11217.0,44,Campaign Workers Salaries,Campgn Wrkrs $$
7756,2005,BB,"Anthony,Weiner",Individual,3/31/2005 00:00:00,Brooklyn,NY,11217.0,2143,Campaign Workers Salaries,Campgn Wrkrs $$
7757,2005,605,"Michael,Bloomberg",Individual,10/24/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7758,2005,605,"Michael,Bloomberg",Individual,6/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7759,2005,605,"Michael,Bloomberg",Individual,11/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7760,2005,605,"Michael,Bloomberg",Individual,8/31/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7761,2005,605,"Michael,Bloomberg",Individual,8/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7762,2005,605,"Michael,Bloomberg",Individual,8/1/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7763,2005,605,"Michael,Bloomberg",Individual,12/29/2005 00:00:00,New York,NY,10019.0,11200,Campaign Workers Salaries,Campgn Wrkrs $$
7764,2005,605,"Michael,Bloomberg",Individual,4/30/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7765,2005,605,"Michael,Bloomberg",Individual,4/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7766,2005,605,"Michael,Bloomberg",Individual,6/14/2005 00:00:00,New York,NY,10019.0,184,Advance Repayment,Advance Repaymnt
7767,2005,605,"Michael,Bloomberg",Individual,4/25/2005 00:00:00,New York,NY,10019.0,860,Advance Repayment,Advance Repaymnt
7768,2005,605,"Michael,Bloomberg",Individual,3/15/2005 00:00:00,New York,NY,10019.0,196,Advance Repayment,Advance Repaymnt
7769,2005,605,"Michael,Bloomberg",Individual,12/6/2005 00:00:00,New York,NY,10019.0,1566,Advance Repayment,Advance Repaymnt
7770,2005,605,"Michael,Bloomberg",Individual,10/14/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7771,2005,605,"Michael,Bloomberg",Individual,6/30/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7772,2005,605,"Michael,Bloomberg",Individual,5/13/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7773,2005,605,"Michael,Bloomberg",Individual,5/31/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7774,2005,605,"Michael,Bloomberg",Individual,9/30/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7775,2005,605,"Michael,Bloomberg",Individual,9/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7776,2005,605,"Michael,Bloomberg",Individual,2/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7777,2005,605,"Michael,Bloomberg",Individual,2/28/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7778,2005,605,"Michael,Bloomberg",Individual,1/14/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7779,2005,605,"Michael,Bloomberg",Individual,1/31/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7780,2005,605,"Michael,Bloomberg",Individual,3/31/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7781,2005,605,"Michael,Bloomberg",Individual,3/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7782,2005,605,"Michael,Bloomberg",Individual,11/30/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7783,2005,605,"Michael,Bloomberg",Individual,7/15/2005 00:00:00,New York,NY,10019.0,2333,Campaign Workers Salaries,Campgn Wrkrs $$
7784,2005,605,"Michael,Bloomberg",Individual,11/10/2005 00:00:00,Brooklyn,NY,11203.0,6750,Other,Other: explntion
7785,2005,Y2,"A. Gifford,Miller",Individual,7/29/2005 00:00:00,Queens,NY,,323,Campaign Workers Salaries,Campgn Wrkrs $$
7786,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,Queens,NY,,60,Petition Expenses,Petition Expns.
7787,2005,Y2,"A. Gifford,Miller",Individual,7/22/2005 00:00:00,Queens,NY,,345,Campaign Workers Salaries,Campgn Wrkrs $$
7788,2005,Y2,"A. Gifford,Miller",Individual,7/1/2005 00:00:00,Queens,NY,,360,Campaign Workers Salaries,Campgn Wrkrs $$
7789,2005,Y2,"A. Gifford,Miller",Individual,7/5/2005 00:00:00,Queens,NY,,90,Campaign Workers Salaries,Campgn Wrkrs $$
7790,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,Queens,NY,,630,Campaign Workers Salaries,Campgn Wrkrs $$
7791,2005,Y2,"A. Gifford,Miller",Individual,7/25/2005 00:00:00,Queens,NY,,90,Campaign Workers Salaries,Campgn Wrkrs $$
7792,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,Queens,NY,,360,Campaign Workers Salaries,Campgn Wrkrs $$
7793,2005,605,"Michael,Bloomberg",Corporation,2/1/2005 00:00:00,Kirkland,WA,98034.0,2101,Campaign Literature,Campgn Lit.
7794,2005,605,"Michael,Bloomberg",Corporation,4/8/2005 00:00:00,New York,NY,10038.0,432,Office Expenses,Office Expenses
7795,2005,605,"Michael,Bloomberg",Corporation,11/7/2005 00:00:00,Brooklyn,NY,11215.0,449,Other,Other: explntion
7796,2005,605,"Michael,Bloomberg",Corporation,6/29/2005 00:00:00,Brooklyn,NY,11215.0,201,Office Expenses,Office Expenses
7797,2005,BB,"Anthony,Weiner",Corporation,7/1/2004 00:00:00,Queens,NY,11417.0,1815,Fundraising,Fundraising
7798,2005,AY,"Fernando,Ferrer",Corporation,7/29/2005 00:00:00,,,,44,Other,Other: explntion
7799,2005,B6,"C. Virginia,Fields",Other,7/12/2004 00:00:00,New York,NY,10022.0,1250,Fundraising,Fundraising
7800,2005,B6,"C. Virginia,Fields",Other,7/29/2004 00:00:00,New York,NY,10022.0,1250,Fundraising,Fundraising
7801,2005,605,"Michael,Bloomberg",Other,10/31/2005 00:00:00,Queens,NY,11368.0,1303,Other,Other: explntion
7802,2005,605,"Michael,Bloomberg",Other,8/9/2005 00:00:00,New York,NY,10010.0,95,Office Expenses,Office Expenses
7803,2005,Y2,"A. Gifford,Miller",Other,4/20/2005 00:00:00,Inglewood,CA,90302.0,123,Office Expenses,Office Expenses
7804,2005,Y2,"A. Gifford,Miller",Other,7/20/2005 00:00:00,Inglewood,CA,90302.0,64,Office Expenses,Office Expenses
7805,2005,Y2,"A. Gifford,Miller",Other,7/20/2005 00:00:00,Inglewood,CA,90302.0,464,Office Expenses,Office Expenses
7806,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11236.0,96,Campaign Workers Salaries,Campgn Wrkrs $$
7807,2005,BB,"Anthony,Weiner",Individual,9/14/2005 00:00:00,Brooklyn,NY,11236.0,96,Campaign Workers Salaries,Campgn Wrkrs $$
7808,2005,AY,"Fernando,Ferrer",Other,6/17/2005 00:00:00,East Elmhurst,NY,11369.0,24,Other,Other: explntion
7809,2005,AY,"Fernando,Ferrer",Other,9/15/2005 00:00:00,Long Island Cit,NY,11101.0,200,Other,Other: explntion
7810,2005,Y2,"A. Gifford,Miller",Individual,8/27/2005 00:00:00,New York,NY,10001.0,360,Petition Expenses,Petition Expns.
7811,2005,Y2,"A. Gifford,Miller",Individual,8/28/2005 00:00:00,New York,NY,10001.0,15,Petition Expenses,Petition Expns.
7812,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,New York,NY,10001.0,480,Petition Expenses,Petition Expns.
7813,2005,Y2,"A. Gifford,Miller",Individual,6/24/2005 00:00:00,New York,NY,10001.0,630,Campaign Workers Salaries,Campgn Wrkrs $$
7814,2005,Y2,"A. Gifford,Miller",Individual,7/1/2005 00:00:00,New York,NY,10001.0,540,Campaign Workers Salaries,Campgn Wrkrs $$
7815,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,New York,NY,10001.0,675,Campaign Workers Salaries,Campgn Wrkrs $$
7816,2005,Y2,"A. Gifford,Miller",Individual,7/29/2005 00:00:00,New York,NY,10001.0,495,Campaign Workers Salaries,Campgn Wrkrs $$
7817,2005,Y2,"A. Gifford,Miller",Individual,8/19/2005 00:00:00,New York,NY,10001.0,525,Campaign Workers Salaries,Campgn Wrkrs $$
7818,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,New York,NY,10001.0,495,Petition Expenses,Petition Expns.
7819,2005,Y2,"A. Gifford,Miller",Individual,8/12/2005 00:00:00,New York,NY,10001.0,495,Petition Expenses,Petition Expns.
7820,2005,Y2,"A. Gifford,Miller",Individual,7/22/2005 00:00:00,New York,NY,10001.0,600,Campaign Workers Salaries,Campgn Wrkrs $$
7821,2005,B6,"C. Virginia,Fields",Individual,9/13/2005 00:00:00,Bronx,NY,10453.0,150,Other,Other: explntion
7822,2005,AY,"Fernando,Ferrer",Individual,10/5/2005 00:00:00,New York,NY,10010.0,130,Fundraising,Fundraising
7823,2005,Y2,"A. Gifford,Miller",Individual,8/31/2005 00:00:00,New York,NY,10003.0,267,Campaign Workers Salaries,Campgn Wrkrs $$
7824,2005,Y2,"A. Gifford,Miller",Individual,8/15/2005 00:00:00,New York,NY,10003.0,1000,Campaign Workers Salaries,Campgn Wrkrs $$
7825,2005,Y2,"A. Gifford,Miller",Individual,7/31/2005 00:00:00,New York,NY,10003.0,1677,Campaign Workers Salaries,Campgn Wrkrs $$
7826,2005,605,"Michael,Bloomberg",Other,11/30/2005 00:00:00,Chatsworth,CA,91311.0,192,Office Expenses,Office Expenses
7827,2005,605,"Michael,Bloomberg",Other,9/7/2005 00:00:00,Bronx,NY,10463.0,252,Other,Other: explntion
7828,2005,AY,"Fernando,Ferrer",Corporation,7/1/2005 00:00:00,New York,NY,10034.0,275,Professional Services,Prof. Srvcs.
7829,2005,AY,"Fernando,Ferrer",Individual,4/22/2005 00:00:00,New York,NY,10016.0,1571,Campaign Workers Salaries,Campgn Wrkrs $$
7830,2005,AY,"Fernando,Ferrer",Individual,5/6/2005 00:00:00,New York,NY,10016.0,1571,Campaign Workers Salaries,Campgn Wrkrs $$
7831,2005,AY,"Fernando,Ferrer",Individual,9/23/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7832,2005,AY,"Fernando,Ferrer",Individual,3/11/2005 00:00:00,New York,NY,10016.0,2119,Campaign Workers Salaries,Campgn Wrkrs $$
7833,2005,AY,"Fernando,Ferrer",Individual,9/9/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7834,2005,AY,"Fernando,Ferrer",Individual,7/1/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7835,2005,AY,"Fernando,Ferrer",Individual,6/17/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7836,2005,AY,"Fernando,Ferrer",Individual,6/3/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7837,2005,AY,"Fernando,Ferrer",Individual,5/20/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7838,2005,AY,"Fernando,Ferrer",Individual,8/12/2005 00:00:00,New York,NY,10016.0,352,Office Expenses,Office Expenses
7839,2005,AY,"Fernando,Ferrer",Individual,8/30/2005 00:00:00,New York,NY,10016.0,352,Other,Other: explntion
7840,2005,AY,"Fernando,Ferrer",Individual,9/23/2005 00:00:00,New York,NY,10016.0,352,Other,Other: explntion
7841,2005,AY,"Fernando,Ferrer",Individual,12/8/2005 00:00:00,New York,NY,10016.0,402,Campaign Workers Salaries,Campgn Wrkrs $$
7842,2005,AY,"Fernando,Ferrer",Individual,11/4/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7843,2005,AY,"Fernando,Ferrer",Individual,4/29/2005 00:00:00,New York,NY,10016.0,352,Office Expenses,Office Expenses
7844,2005,AY,"Fernando,Ferrer",Individual,7/7/2005 00:00:00,New York,NY,10016.0,352,Office Expenses,Office Expenses
7845,2005,AY,"Fernando,Ferrer",Individual,6/10/2005 00:00:00,New York,NY,10016.0,352,Office Expenses,Office Expenses
7846,2005,AY,"Fernando,Ferrer",Individual,7/29/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7847,2005,AY,"Fernando,Ferrer",Individual,7/15/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7848,2005,AY,"Fernando,Ferrer",Individual,3/8/2005 00:00:00,New York,NY,10016.0,352,Advance Repayment,Advance Repaymnt
7849,2005,AY,"Fernando,Ferrer",Individual,10/31/2005 00:00:00,New York,NY,10016.0,352,Other,Other: explntion
7850,2005,AY,"Fernando,Ferrer",Individual,10/21/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7851,2005,AY,"Fernando,Ferrer",Individual,10/7/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7852,2005,AY,"Fernando,Ferrer",Individual,4/8/2005 00:00:00,New York,NY,10016.0,1571,Campaign Workers Salaries,Campgn Wrkrs $$
7853,2005,AY,"Fernando,Ferrer",Individual,3/25/2005 00:00:00,New York,NY,10016.0,1571,Campaign Workers Salaries,Campgn Wrkrs $$
7854,2005,AY,"Fernando,Ferrer",Individual,8/12/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7855,2005,AY,"Fernando,Ferrer",Individual,8/26/2005 00:00:00,New York,NY,10016.0,1573,Campaign Workers Salaries,Campgn Wrkrs $$
7856,2005,Y2,"A. Gifford,Miller",Individual,8/27/2005 00:00:00,New York,NY,,450,Petition Expenses,Petition Expns.
7857,2005,Y2,"A. Gifford,Miller",Individual,7/1/2005 00:00:00,New York,NY,,270,Campaign Workers Salaries,Campgn Wrkrs $$
7858,2005,Y2,"A. Gifford,Miller",Individual,8/19/2005 00:00:00,New York,NY,,743,Campaign Workers Salaries,Campgn Wrkrs $$
7859,2005,Y2,"A. Gifford,Miller",Individual,7/29/2005 00:00:00,New York,NY,,540,Campaign Workers Salaries,Campgn Wrkrs $$
7860,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,New York,NY,,540,Campaign Workers Salaries,Campgn Wrkrs $$
7861,2005,Y2,"A. Gifford,Miller",Individual,8/12/2005 00:00:00,New York,NY,,773,Petition Expenses,Petition Expns.
7862,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,New York,NY,,540,Petition Expenses,Petition Expns.
7863,2005,Y2,"A. Gifford,Miller",Individual,7/25/2005 00:00:00,New York,NY,,510,Campaign Workers Salaries,Campgn Wrkrs $$
7864,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,New York,NY,,360,Campaign Workers Salaries,Campgn Wrkrs $$
7865,2005,Y2,"A. Gifford,Miller",Individual,6/24/2005 00:00:00,New York,NY,,540,Campaign Workers Salaries,Campgn Wrkrs $$
7866,2005,Y2,"A. Gifford,Miller",Individual,7/1/2005 00:00:00,New York,NY,10014.0,630,Campaign Workers Salaries,Campgn Wrkrs $$
7867,2005,Y2,"A. Gifford,Miller",Individual,6/24/2005 00:00:00,New York,NY,10014.0,360,Campaign Workers Salaries,Campgn Wrkrs $$
7868,2005,Y2,"A. Gifford,Miller",Individual,8/27/2005 00:00:00,New York,NY,10014.0,432,Petition Expenses,Petition Expns.
7869,2005,Y2,"A. Gifford,Miller",Individual,8/28/2005 00:00:00,New York,NY,10014.0,180,Petition Expenses,Petition Expns.
7870,2005,Y2,"A. Gifford,Miller",Individual,9/13/2005 00:00:00,New York,NY,10014.0,300,Campaign Workers Salaries,Campgn Wrkrs $$
7871,2005,Y2,"A. Gifford,Miller",Individual,9/9/2005 00:00:00,New York,NY,10014.0,90,Campaign Workers Salaries,Campgn Wrkrs $$
7872,2005,Y2,"A. Gifford,Miller",Individual,9/9/2005 00:00:00,New York,NY,10014.0,300,Campaign Workers Salaries,Campgn Wrkrs $$
7873,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,New York,NY,10014.0,630,Campaign Workers Salaries,Campgn Wrkrs $$
7874,2005,Y2,"A. Gifford,Miller",Individual,8/19/2005 00:00:00,New York,NY,10014.0,672,Campaign Workers Salaries,Campgn Wrkrs $$
7875,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,New York,NY,10014.0,630,Petition Expenses,Petition Expns.
7876,2005,Y2,"A. Gifford,Miller",Individual,8/12/2005 00:00:00,New York,NY,10014.0,637,Petition Expenses,Petition Expns.
7877,2005,Y2,"A. Gifford,Miller",Individual,9/13/2005 00:00:00,New York,NY,10014.0,100,Campaign Workers Salaries,Campgn Wrkrs $$
7878,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,New York,NY,10014.0,360,Campaign Workers Salaries,Campgn Wrkrs $$
7879,2005,Y2,"A. Gifford,Miller",Individual,6/17/2005 00:00:00,New York,NY,10014.0,360,Campaign Workers Salaries,Campgn Wrkrs $$
7880,2005,AY,"Fernando,Ferrer",Individual,9/10/2005 00:00:00,Brooklyn,NY,11229.0,50,Campaign Workers Salaries,Campgn Wrkrs $$
7881,2005,605,"Michael,Bloomberg",Other,9/30/2005 00:00:00,Bronx,NY,,68,Office Expenses,Office Expenses
7882,2005,605,"Michael,Bloomberg",Corporation,6/10/2005 00:00:00,Denville,NJ,7834.0,353,Office Expenses,Office Expenses
7883,2005,Y2,"A. Gifford,Miller",Individual,8/27/2005 00:00:00,New York,NY,10032.0,90,Petition Expenses,Petition Expns.
7884,2005,Y2,"A. Gifford,Miller",Individual,6/24/2005 00:00:00,New York,NY,10032.0,360,Campaign Workers Salaries,Campgn Wrkrs $$
7885,2005,Y2,"A. Gifford,Miller",Individual,7/1/2005 00:00:00,New York,NY,10032.0,540,Campaign Workers Salaries,Campgn Wrkrs $$
7886,2005,Y2,"A. Gifford,Miller",Individual,7/6/2005 00:00:00,New York,NY,10032.0,135,Campaign Workers Salaries,Campgn Wrkrs $$
7887,2005,Y2,"A. Gifford,Miller",Individual,8/19/2005 00:00:00,New York,NY,10032.0,540,Campaign Workers Salaries,Campgn Wrkrs $$
7888,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,New York,NY,10032.0,360,Campaign Workers Salaries,Campgn Wrkrs $$
7889,2005,Y2,"A. Gifford,Miller",Individual,7/29/2005 00:00:00,New York,NY,10032.0,450,Campaign Workers Salaries,Campgn Wrkrs $$
7890,2005,Y2,"A. Gifford,Miller",Individual,8/12/2005 00:00:00,New York,NY,10032.0,810,Petition Expenses,Petition Expns.
7891,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,New York,NY,10032.0,450,Petition Expenses,Petition Expns.
7892,2005,Y2,"A. Gifford,Miller",Individual,9/24/2005 00:00:00,New York,NY,10032.0,360,Petition Expenses,Petition Expns.
7893,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,New York,NY,10032.0,356,Campaign Workers Salaries,Campgn Wrkrs $$
7894,2005,Y2,"A. Gifford,Miller",Individual,6/17/2005 00:00:00,New York,NY,10032.0,270,Campaign Workers Salaries,Campgn Wrkrs $$
7895,2005,Y2,"A. Gifford,Miller",Individual,7/25/2005 00:00:00,New York,NY,10032.0,450,Campaign Workers Salaries,Campgn Wrkrs $$
7896,2005,Y2,"A. Gifford,Miller",Individual,7/1/2005 00:00:00,New York,NY,10036.0,450,Campaign Workers Salaries,Campgn Wrkrs $$
7897,2005,Y2,"A. Gifford,Miller",Individual,6/24/2005 00:00:00,New York,NY,10036.0,540,Campaign Workers Salaries,Campgn Wrkrs $$
7898,2005,Y2,"A. Gifford,Miller",Individual,7/6/2005 00:00:00,New York,NY,10036.0,90,Campaign Workers Salaries,Campgn Wrkrs $$
7899,2005,Y2,"A. Gifford,Miller",Individual,6/17/2005 00:00:00,New York,NY,10036.0,450,Campaign Workers Salaries,Campgn Wrkrs $$
7900,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,New York,NY,10036.0,540,Campaign Workers Salaries,Campgn Wrkrs $$
7901,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,New York,NY,10036.0,360,Campaign Workers Salaries,Campgn Wrkrs $$
7902,2005,AY,"Fernando,Ferrer",Individual,9/13/2005 00:00:00,Bronx,NY,10454.0,50,Campaign Workers Salaries,Campgn Wrkrs $$
7903,2005,AY,"Fernando,Ferrer",Individual,9/9/2005 00:00:00,Bronx,NY,10454.0,180,Campaign Workers Salaries,Campgn Wrkrs $$
7904,2005,605,"Michael,Bloomberg",Other,10/18/2005 00:00:00,Brooklyn,NY,11239.0,384,Office Expenses,Office Expenses
