,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
3262,2021,148,"Scott,Stringer",Corporation,4/28/2021,New York,NY,10007.0,135,Office Expenses,Office Expenses
3263,2021,148,"Scott,Stringer",Corporation,5/28/2021,New York,NY,10007.0,135,Office Expenses,Office Expenses
3264,2021,2546,"Andrew,Yang",Individual,6/3/2021,Jersey City,NJ,7306.0,2325,Professional Services,Prof. Srvcs.
3265,2021,2618,"Curtis,Sliwa",Individual,8/11/2021,New York,NY,10128.0,1500,Campaign Workers Salaries,Campgn Wrkrs $$
3266,2021,2242,"Dianne,Morales",Individual,6/15/2021,Brooklyn,NY,11205.0,2000,Campaign Workers Salaries,Campgn Wrkrs $$
3267,2021,2242,"Dianne,Morales",Individual,6/22/2021,Brooklyn,NY,11205.0,923,Campaign Workers Salaries,Campgn Wrkrs $$
3268,2021,2242,"Dianne,Morales",Individual,5/15/2021,Brooklyn,NY,11205.0,3060,Campaign Workers Salaries,Campgn Wrkrs $$
3269,2021,2242,"Dianne,Morales",Individual,5/25/2021,Brooklyn,NY,11205.0,1660,Campaign Workers Salaries,Campgn Wrkrs $$
3270,2021,2242,"Dianne,Morales",Individual,5/28/2021,Brooklyn,NY,11205.0,2387,Campaign Workers Salaries,Campgn Wrkrs $$
3271,2021,2242,"Dianne,Morales",Individual,5/25/2021,Brooklyn,NY,11205.0,1660,Campaign Consultants,Campgn Consuls.
