,Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2389,2009,260,"William,Thompson, Jr.",Individual,Queens Village,NY,11428.0,659.3,Campaign Workers Salaries,Campgn Wrkrs $$
2390,2009,260,"William,Thompson, Jr.",Individual,,,,50.0,Campaign Workers Salaries,Campgn Wrkrs $$
2391,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10012.0,1250.0,Other,Other: explntion
2392,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10025.0,20.0,Other,Other: explntion
2393,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,2620.14,Fundraising,Fundraising
2394,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,987.0,Fundraising,Fundraising
2395,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,594.0,Fundraising,Fundraising
2396,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,4737.25,Other,Other: explntion
2397,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1670.25,Fundraising,Fundraising
2398,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,7262.28,Fundraising,Fundraising
2399,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,2857.0,Fundraising,Fundraising
2400,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1016.0,Fundraising,Fundraising
2401,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,741.0,Fundraising,Fundraising
2402,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,832.0,Fundraising,Fundraising
2403,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,3881.0,Fundraising,Fundraising
2404,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,796.0,Fundraising,Fundraising
2405,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,4079.0,Fundraising,Fundraising
2406,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,293.0,Fundraising,Fundraising
2407,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,975.0,Fundraising,Fundraising
2408,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1076.0,Fundraising,Fundraising
2409,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,2600.0,Postal Expenses,Postage
2410,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,-375.0,,
2411,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1094.32,Fundraising,Fundraising
2412,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1688.38,Fundraising,Fundraising
2413,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,2097.53,Fundraising,Fundraising
2414,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,11970.89,Fundraising,Fundraising
2415,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,122.59,Fundraising,Fundraising
2416,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,795.96,Fundraising,Fundraising
2417,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1348.0,Fundraising,Fundraising
2418,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,5217.0,Fundraising,Fundraising
2419,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,2065.0,Fundraising,Fundraising
2420,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,795.56,Office Expenses,Office Expenses
2421,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,948.0,Other,Other: explntion
2422,2009,260,"William,Thompson, Jr.",Other,Larchmont,NY,10538.0,250.0,Other,Other: explntion
2423,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,4138.44,Campaign Literature,Campgn Lit.
2424,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,5804.34,Campaign Literature,Campgn Lit.
2425,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,1265.46,Campaign Literature,Campgn Lit.
2426,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,1265.46,Campaign Literature,Campgn Lit.
2427,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,10389.88,Campaign Literature,Campgn Lit.
2428,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,50033.07,Campaign Mail,Campgn Mlngs
2429,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,50033.07,Campaign Mail,Campgn Mlngs
2430,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,4737.25,Interest Expenses,Interest Expns.
2431,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,3872.19,Campaign Literature,Campgn Lit.
2432,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10017.0,150.0,Fundraising,Fundraising
2433,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10023.0,202.0,Other,Other: explntion
2434,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10006.0,48.0,Other,Other: explntion
2435,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11236.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
2436,2009,260,"William,Thompson, Jr.",Corporation,Los Angeles,CA,,356.0,Fundraising,Fundraising
2437,2009,260,"William,Thompson, Jr.",Corporation,Los Angeles,CA,,397.0,Fundraising,Fundraising
2438,2009,260,"William,Thompson, Jr.",Individual,,,,2500.0,Campaign Workers Salaries,Campgn Wrkrs $$
2439,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10014.0,400.0,Other,Other: explntion
2440,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10014.0,650.0,Campaign Consultants,Campgn Consuls.
2441,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10473.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
2442,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11213.0,500.0,Office Rent,Office Rent
2443,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11213.0,500.0,Office Rent,Office Rent
2444,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11213.0,500.0,Office Rent,Office Rent
2445,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11213.0,500.0,Office Rent,Office Rent
2446,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,1500.0,Other,Other: explntion
2447,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,330.45,Campaign Literature,Campgn Lit.
2448,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,5000.0,Other,Other: explntion
2449,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,8000.0,Campaign Consultants,Campgn Consuls.
2450,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,8000.0,Campaign Consultants,Campgn Consuls.
2451,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,8090.6,Campaign Consultants,Campgn Consuls.
2452,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,8000.0,Campaign Consultants,Campgn Consuls.
2453,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,543.7,Campaign Consultants,Campgn Consuls.
2454,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,8000.0,Campaign Consultants,Campgn Consuls.
2455,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,8000.0,Campaign Consultants,Campgn Consuls.
2456,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,183.55,Campaign Consultants,Campgn Consuls.
2457,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,80000.0,Television Ads,Television Ads.
2458,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,30000.0,Radio Ads,Radio Ads.
2459,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,80000.0,Radio Ads,Radio Ads.
2460,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,51790.0,Radio Ads,Radio Ads.
2461,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,40000.0,Radio Ads,Radio Ads.
2462,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,80000.0,Radio Ads,Radio Ads.
2463,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,80000.0,Radio Ads,Radio Ads.
2464,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,37250.0,Radio Ads,Radio Ads.
2465,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,37250.0,Radio Ads,Radio Ads.
2466,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003.0,50075.0,Radio Ads,Radio Ads.
2467,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11204.0,563.0,Printing Expenses,Print Ads
2468,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94110.0,43.0,Other,Other: explntion
2469,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,27520.52,Campaign Literature,Campgn Lit.
2470,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,6027.5,Campaign Literature,Campgn Lit.
2471,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,5431.5,Campaign Literature,Campgn Lit.
2472,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,5575.0,Other,Other: explntion
2473,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,7800.0,Campaign Literature,Campgn Lit.
2474,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,11930.0,Campaign Literature,Campgn Lit.
2475,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,6970.0,Campaign Literature,Campgn Lit.
2476,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,15100.0,Campaign Literature,Campgn Lit.
2477,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,33675.0,Campaign Literature,Campgn Lit.
2478,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,123906.48,Campaign Literature,Campgn Lit.
2479,2009,260,"William,Thompson, Jr.",Corporation,Manchester,CT,6042.0,33590.0,Fundraising,Fundraising
2480,2009,51,"Tony,Avella",Individual,Astoria,NY,11102.0,200.0,Campaign Consultants,Campgn Consuls.
2481,2009,51,"Tony,Avella",Individual,Astoria,NY,11102.0,150.0,Campaign Consultants,Campgn Consuls.
2482,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10038.0,320.0,Campaign Workers Salaries,Campgn Wrkrs $$
2483,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,137.05,Advance Repayment,Advance Repaymnt
2484,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,30.42,Advance Repayment,Advance Repaymnt
2485,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,147.57,Advance Repayment,Advance Repaymnt
2486,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2487,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,188.81,Advance Repayment,Advance Repaymnt
2488,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,53.15,Advance Repayment,Advance Repaymnt
2489,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,80.39,Advance Repayment,Advance Repaymnt
2490,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2491,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2492,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2493,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2494,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,149.1,Advance Repayment,Advance Repaymnt
2495,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,149.49,Advance Repayment,Advance Repaymnt
2496,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,165.06,Advance Repayment,Advance Repaymnt
2497,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,208.94,Advance Repayment,Advance Repaymnt
2498,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,89.36,Advance Repayment,Advance Repaymnt
2499,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2500,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2501,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,1540.07,Campaign Workers Salaries,Campgn Wrkrs $$
2502,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2503,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2504,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2505,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,185.47,Advance Repayment,Advance Repaymnt
2506,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2507,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2508,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,2246.76,Campaign Workers Salaries,Campgn Wrkrs $$
2509,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10027.0,3266.25,Fundraising,Fundraising
2510,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,19.0,Other,Other: explntion
2511,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,44.93,Other,Other: explntion
2512,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,42.03,Other,Other: explntion
2513,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,32.91,Other,Other: explntion
2514,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,74.86,Other,Other: explntion
2515,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,19.0,Other,Other: explntion
2516,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,24.0,Other,Other: explntion
2517,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,18.0,Other,Other: explntion
2518,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10028.0,88.0,Other,Other: explntion
2519,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11216.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
2520,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11216.0,10.0,Campaign Workers Salaries,Campgn Wrkrs $$
2521,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11216.0,800.0,Campaign Workers Salaries,Campgn Wrkrs $$
2522,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11209.0,100.0,Campaign Workers Salaries,Campgn Wrkrs $$
2523,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,53.68,Advance Repayment,Advance Repaymnt
2524,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,1500.94,Campaign Workers Salaries,Campgn Wrkrs $$
2525,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,550.45,Campaign Workers Salaries,Campgn Wrkrs $$
2526,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,1500.94,Campaign Workers Salaries,Campgn Wrkrs $$
2527,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,1583.2,Campaign Workers Salaries,Campgn Wrkrs $$
2528,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,302.54,Advance Repayment,Advance Repaymnt
2529,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,1575.94,Campaign Workers Salaries,Campgn Wrkrs $$
2530,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,1575.94,Campaign Workers Salaries,Campgn Wrkrs $$
2531,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11238.0,914.49,Campaign Workers Salaries,Campgn Wrkrs $$
2532,2009,260,"William,Thompson, Jr.",Corporation,,,,10000.0,Campaign Consultants,Campgn Consuls.
2533,2009,260,"William,Thompson, Jr.",Corporation,,,,15000.0,Campaign Consultants,Campgn Consuls.
2534,2009,51,"Tony,Avella",Corporation,Fresh Meadows,NY,11365.0,228.0,Fundraising,Fundraising
2535,2009,51,"Tony,Avella",Corporation,Fresh Meadows,NY,11365.0,1024.0,Fundraising,Fundraising
2536,2009,51,"Tony,Avella",Corporation,Fresh Meadows,NY,11365.0,601.0,Other,Other: explntion
2537,2009,260,"William,Thompson, Jr.",Individual,Franklin Sq,NY,11010.0,240.0,Campaign Workers Salaries,Campgn Wrkrs $$
2538,2009,260,"William,Thompson, Jr.",Individual,Franklin Sq,NY,11010.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
2539,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2070.0,Campaign Workers Salaries,Campgn Wrkrs $$
2540,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2070.0,Campaign Workers Salaries,Campgn Wrkrs $$
2541,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2070.0,Campaign Workers Salaries,Campgn Wrkrs $$
2542,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,162.2,Advance Repayment,Advance Repaymnt
2543,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2070.0,Campaign Workers Salaries,Campgn Wrkrs $$
2544,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2070.0,Campaign Workers Salaries,Campgn Wrkrs $$
2545,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2397.51,Campaign Workers Salaries,Campgn Wrkrs $$
2546,2009,260,"William,Thompson, Jr.",Individual,Woodside,NY,11377.0,2070.0,Campaign Workers Salaries,Campgn Wrkrs $$
2547,2009,51,"Tony,Avella",Corporation,Jeffersonville,IN,47130.0,384.4,Campaign Literature,Campgn Lit.
2548,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10025.0,2500.0,Printing Expenses,Print Ads
2549,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10025.0,250.0,Other,Other: explntion
2550,2009,260,"William,Thompson, Jr.",Other,New York,NY,10018.0,8788.0,Other,Other: explntion
2551,2009,260,"William,Thompson, Jr.",Individual,Hollis,NY,11423.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
2552,2009,260,"William,Thompson, Jr.",Individual,Hollis,NY,11423.0,400.0,Campaign Workers Salaries,Campgn Wrkrs $$
2553,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,,44.0,Other,Other: explntion
2554,2009,260,"William,Thompson, Jr.",Other,New York,NY,10011.0,500.0,Other,Other: explntion
2555,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10011.0,235.84,Office Expenses,Office Expenses
2556,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10027.0,500.0,Fundraising,Fundraising
2557,2009,260,"William,Thompson, Jr.",Individual,,,,190.0,Campaign Workers Salaries,Campgn Wrkrs $$
2558,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,240.0,Campaign Workers Salaries,Campgn Wrkrs $$
2559,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10459.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
2560,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10002.0,336.0,Fundraising,Fundraising
2561,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11234.0,180.0,Other,Other: explntion
2562,2009,260,"William,Thompson, Jr.",Corporation,,,,25000.0,Campaign Consultants,Campgn Consuls.
2563,2009,260,"William,Thompson, Jr.",Corporation,,,,15000.0,Campaign Consultants,Campgn Consuls.
2564,2009,260,"William,Thompson, Jr.",Corporation,,,,10000.0,Campaign Consultants,Campgn Consuls.
2565,2009,51,"Tony,Avella",Corporation,New York,NY,10001.0,5000.0,Other,Other: explntion
2566,2009,51,"Tony,Avella",Corporation,New York,NY,10001.0,3000.0,Television Ads,Television Ads.
2567,2009,51,"Tony,Avella",Corporation,New York,NY,10001.0,3000.0,Television Ads,Television Ads.
2568,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10027.0,1508.15,Printing Expenses,Print Ads
2569,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10027.0,20.0,Office Expenses,Office Expenses
2570,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10027.0,4046.0,Printing Expenses,Print Ads
2571,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10027.0,1224.0,Printing Expenses,Print Ads
2572,2009,1286,"Kevin,Coenen",Other,New York,NY,10007.0,210.0,Petition Expenses,Petition Expns.
2573,2009,1286,"Kevin,Coenen",Other,New York,NY,10007.0,95.0,Petition Expenses,Petition Expns.
2574,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10036.0,103.48,Office Expenses,Office Expenses
2575,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10018.0,11.2,Office Expenses,Office Expenses
2576,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10018.0,11.2,Office Expenses,Office Expenses
2577,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10018.0,24.8,Other,Other: explntion
2578,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10018.0,11.2,Office Expenses,Office Expenses
2579,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233.0,240.0,Campaign Workers Salaries,Campgn Wrkrs $$
2580,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11219.0,1600.0,Printing Expenses,Print Ads
2581,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11219.0,600.0,Printing Expenses,Print Ads
2582,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11219.0,400.0,Printing Expenses,Print Ads
2583,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11219.0,500.0,Printing Expenses,Print Ads
2584,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11219.0,500.0,Printing Expenses,Print Ads
2585,2009,260,"William,Thompson, Jr.",Corporation,Teaneck,NJ,7666.0,69.0,Office Expenses,Office Expenses
2586,2009,260,"William,Thompson, Jr.",Corporation,Washington,DC,20005.0,450.0,Fundraising,Fundraising
2587,2009,260,"William,Thompson, Jr.",Corporation,Washington,DC,20005.0,2025.0,Campaign Consultants,Campgn Consuls.
2588,2009,260,"William,Thompson, Jr.",Corporation,Washington,DC,20005.0,2025.0,Campaign Consultants,Campgn Consuls.
2589,2009,260,"William,Thompson, Jr.",Corporation,Washington,DC,20005.0,2025.0,Campaign Consultants,Campgn Consuls.
2590,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,,40.0,Other,Other: explntion
2591,2009,51,"Tony,Avella",Individual,New York,NY,10002.0,280.0,Other,Other: explntion
2592,2009,260,"William,Thompson, Jr.",Party Committee,Corona,NY,11368.0,200.0,Printing Expenses,Print Ads
2593,2009,260,"William,Thompson, Jr.",Other,Bronx,NY,10468.0,500.0,Printing Expenses,Print Ads
2594,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10038.0,382.5,Other,Other: explntion
2595,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,1070.5,Campaign Workers Salaries,Campgn Wrkrs $$
2596,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,467.41,Campaign Workers Salaries,Campgn Wrkrs $$
2597,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,1126.75,Campaign Workers Salaries,Campgn Wrkrs $$
2598,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,407.39,Campaign Workers Salaries,Campgn Wrkrs $$
2599,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,1145.5,Campaign Workers Salaries,Campgn Wrkrs $$
2600,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,1145.5,Campaign Workers Salaries,Campgn Wrkrs $$
2601,2009,260,"William,Thompson, Jr.",Individual,,,,160.0,Campaign Workers Salaries,Campgn Wrkrs $$
2602,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10009.0,400.0,Other,Other: explntion
2603,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,415.26,Fundraising,Fundraising
2604,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,1075.58,Fundraising,Fundraising
2605,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,13.0,Campaign Literature,Campgn Lit.
2606,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,338.22,Office Expenses,Office Expenses
2607,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,6.26,Office Expenses,Office Expenses
2608,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,27.13,Other,Other: explntion
2609,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,25.61,Office Expenses,Office Expenses
2610,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,383.0,Campaign Mail,Campgn Mlngs
2611,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,873.0,Campaign Mail,Campgn Mlngs
2612,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,379.0,Campaign Mail,Campgn Mlngs
2613,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,456.2,Campaign Literature,Campgn Lit.
2614,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,809.0,Fundraising,Fundraising
2615,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,27.13,Other,Other: explntion
2616,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,3.9,Other,Other: explntion
2617,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,7.0,Other,Other: explntion
2618,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,57.0,Other,Other: explntion
2619,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,153.59,Other,Other: explntion
2620,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,572.0,Other,Other: explntion
2621,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,76.0,Other,Other: explntion
2622,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,15.0,Other,Other: explntion
2623,2009,51,"Tony,Avella",Corporation,Whitestone,NY,11357.0,154.0,Other,Other: explntion
2624,2009,51,"Tony,Avella",Other,New York,NY,10006.0,20.0,Other,Other: explntion
2625,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10272.0,65.0,Other,Other: explntion
