,Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2057,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,656.78,Office Expenses,Office Expenses
2058,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,614,Office Expenses,Office Expenses
2059,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,543.24,Office Expenses,Office Expenses
2060,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,443.77,Office Expenses,Office Expenses
2061,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,349.27,Office Expenses,Office Expenses
2062,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,572.76,Office Expenses,Office Expenses
2063,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,250,Office Expenses,Office Expenses
2064,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,310.49,Office Expenses,Office Expenses
2065,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,247.68,Office Expenses,Office Expenses
2066,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,757.93,Office Expenses,Office Expenses
2067,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,240,Office Expenses,Office Expenses
2068,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,264.87,Office Expenses,Office Expenses
2069,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,162.32,Office Expenses,Office Expenses
2070,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,515,Office Expenses,Office Expenses
2071,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,159.43,Office Expenses,Office Expenses
2072,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,240,Office Expenses,Office Expenses
2073,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,210,Office Expenses,Office Expenses
2074,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,290,Office Expenses,Office Expenses
2075,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,665.34,Office Expenses,Office Expenses
2076,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,334.72,Office Expenses,Office Expenses
2077,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,281.01,Office Expenses,Office Expenses
2078,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,275.04,Office Expenses,Office Expenses
2079,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,115.28,Office Expenses,Office Expenses
2080,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,174.77,Office Expenses,Office Expenses
2081,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,240,Office Expenses,Office Expenses
2082,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,67.06,Office Expenses,Office Expenses
2083,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,80.14,Office Expenses,Office Expenses
2084,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,496.14,Office Expenses,Office Expenses
2085,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,200.28,Office Expenses,Office Expenses
2086,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,174.71,Office Expenses,Office Expenses
2087,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,62.29,Office Expenses,Office Expenses
2088,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,480.55,Office Expenses,Office Expenses
2089,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,147.86,Office Expenses,Office Expenses
2090,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,283.44,Office Expenses,Office Expenses
2091,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,737.8,Office Expenses,Office Expenses
2092,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,631.62,Office Expenses,Office Expenses
2093,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,110,Office Expenses,Office Expenses
2094,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,636.55,Office Expenses,Office Expenses
2095,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,280.63,Office Expenses,Office Expenses
2096,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,513.42,Office Expenses,Office Expenses
2097,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,307.19,Office Expenses,Office Expenses
2098,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,593.47,Office Expenses,Office Expenses
2099,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,311.98,Office Expenses,Office Expenses
2100,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,1030.39,Office Expenses,Office Expenses
2101,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,699.82,Office Expenses,Office Expenses
2102,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,353.53,Office Expenses,Office Expenses
2103,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10276,617.34,Office Expenses,Office Expenses
2104,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,4945,Office Expenses,Office Expenses
2105,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,322.64,Office Expenses,Office Expenses
2106,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,2344.56,Other,Other: explntion
2107,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,240,Office Expenses,Office Expenses
2108,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,100,Office Expenses,Office Expenses
2109,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,1842.96,Office Expenses,Office Expenses
2110,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,434.94,Office Expenses,Office Expenses
2111,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,4717.38,Office Expenses,Office Expenses
2112,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10276,1228.44,Office Expenses,Office Expenses
2113,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,183.78,Office Expenses,Office Expenses
2114,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.25,Office Expenses,Office Expenses
2115,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,1149.5,Office Expenses,Office Expenses
2116,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,1633.54,Office Expenses,Office Expenses
2117,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,102.96,Office Expenses,Office Expenses
2118,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.43,Office Expenses,Office Expenses
2119,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,609.2,Office Expenses,Office Expenses
2120,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.25,Office Expenses,Office Expenses
2121,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.25,Office Expenses,Office Expenses
2122,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.25,Office Expenses,Office Expenses
2123,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,151.73,Office Expenses,Office Expenses
2124,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,151.73,Office Expenses,Office Expenses
2125,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,151.73,Office Expenses,Office Expenses
2126,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.43,Office Expenses,Office Expenses
2127,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,152.43,Office Expenses,Office Expenses
2128,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,3880.56,Office Expenses,Office Expenses
2129,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,228.59,Office Expenses,Office Expenses
2130,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,150.26,Office Expenses,Office Expenses
2131,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,151.73,Office Expenses,Office Expenses
2132,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,151.73,Office Expenses,Office Expenses
2133,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,151.73,Office Expenses,Office Expenses
2134,2009,605,"Michael,Bloomberg",Limited Liability Company,Woodcliff Lake,NJ,7677,102.96,Office Expenses,Office Expenses
2135,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10002,1000,Office Rent,Office Rent
2136,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10002,1000,Office Rent,Office Rent
2137,2009,605,"Michael,Bloomberg",Corporation,Washington,DC,20037,14166.8,Office Expenses,Office Expenses
2138,2009,51,"Tony,Avella",Corporation,New York,NY,10038,861,Fundraising,Fundraising
2139,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,207310,Office Expenses,Office Expenses
2140,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,169260,Other,Other: explntion
2141,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,310800,Office Expenses,Office Expenses
2142,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,242400,Office Expenses,Office Expenses
2143,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,27104,Other,Other: explntion
2144,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,628369.6,Other,Other: explntion
2145,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,110000,Other,Other: explntion
2146,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,122918.58,Office Expenses,Office Expenses
2147,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,540225,Other,Other: explntion
2148,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,142581,Office Expenses,Office Expenses
2149,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,186069.69,Office Expenses,Office Expenses
2150,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,180597.4,Office Expenses,Office Expenses
2151,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,304971,Office Expenses,Office Expenses
2152,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,69300,Office Expenses,Office Expenses
2153,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,135687.98,Office Expenses,Office Expenses
2154,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,132898.5,Other,Other: explntion
2155,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,149356.19,Other,Other: explntion
2156,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,136500,Other,Other: explntion
2157,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,321185.9,Other,Other: explntion
2158,2009,605,"Michael,Bloomberg",Limited Liability Company,Washington,DC,20009,241500,Other,Other: explntion
2159,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10036,103.1,Office Expenses,Office Expenses
2160,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10010,1046,Fundraising,Fundraising
2161,2009,605,"Michael,Bloomberg",Corporation,Brooklyn,NY,11211,177.25,Office Expenses,Office Expenses
2162,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211,134,Other,Other: explntion
2163,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211,158.25,Other,Other: explntion
2164,2009,260,"William,Thompson, Jr.",Individual,,,,241.08,Campaign Workers Salaries,Campgn Wrkrs $$
2165,2009,260,"William,Thompson, Jr.",Corporation,Queens,NY,11362,210,Other,Other: explntion
2166,2009,1264,"John,Catsimatidis",Individual,New York,NY,10016,500,Campaign Consultants,Campgn Consuls.
2167,2009,1264,"John,Catsimatidis",Individual,New York,NY,10016,500,Campaign Consultants,Campgn Consuls.
2168,2009,1264,"John,Catsimatidis",Individual,New York,NY,10016,500,Campaign Consultants,Campgn Consuls.
2169,2009,1264,"John,Catsimatidis",Individual,New York,NY,10016,500,Campaign Consultants,Campgn Consuls.
2170,2009,1264,"John,Catsimatidis",Individual,New York,NY,10016,400,Campaign Consultants,Campgn Consuls.
2171,2009,51,"Tony,Avella",Individual,New York,NY,10003,800,Campaign Consultants,Campgn Consuls.
2172,2009,51,"Tony,Avella",Individual,New York,NY,10003,600,Campaign Consultants,Campgn Consuls.
2173,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11212,90,Campaign Workers Salaries,Campgn Wrkrs $$
2174,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10038,135.46,Other,Other: explntion
2175,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10002,90,Campaign Workers Salaries,Campgn Wrkrs $$
2176,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10002,640,Campaign Workers Salaries,Campgn Wrkrs $$
2177,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11221,80,Campaign Workers Salaries,Campgn Wrkrs $$
2178,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11221,80,Campaign Workers Salaries,Campgn Wrkrs $$
2179,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11221,90,Campaign Workers Salaries,Campgn Wrkrs $$
2180,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10017,3958.03,Fundraising,Fundraising
2181,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10004,2000,Campaign Consultants,Campgn Consuls.
2182,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10016,7875.25,Office Expenses,Office Expenses
2183,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10016,7911.38,Office Expenses,Office Expenses
2184,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10016,19872.29,Office Expenses,Office Expenses
2185,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2186,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2187,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2188,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2189,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2190,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2191,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,4382,Campaign Workers Salaries,Campgn Wrkrs $$
2192,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2193,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2194,2009,605,"Michael,Bloomberg",Individual,New York,NY,10029,3911.47,Campaign Workers Salaries,Campgn Wrkrs $$
2195,2009,260,"William,Thompson, Jr.",Corporation,Washington,DC,20004,374.89,Fundraising,Fundraising
2196,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003,255,Other,Other: explntion
2197,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10016,72.7,Office Expenses,Office Expenses
2198,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10044,122,Other,Other: explntion
2199,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10044,49.2,Other,Other: explntion
2200,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,34831.3,Printing Expenses,Print Ads
2201,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,82373,Printing Expenses,Print Ads
2202,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,20905,Printing Expenses,Print Ads
2203,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,57321.9,Printing Expenses,Print Ads
2204,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,20153,Printing Expenses,Print Ads
2205,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,20153,Printing Expenses,Print Ads
2206,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10185,35300,Printing Expenses,Print Ads
2207,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10027,90,Campaign Workers Salaries,Campgn Wrkrs $$
2208,2009,51,"Tony,Avella",Corporation,East Greenwich,RI,2818,2539.11,Office Expenses,Office Expenses
2209,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,-25,,
2210,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,200,Printing Expenses,Print Ads
2211,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,175,Printing Expenses,Print Ads
2212,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,100,Printing Expenses,Print Ads
2213,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,100,Printing Expenses,Print Ads
2214,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,50,Printing Expenses,Print Ads
2215,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,125,Printing Expenses,Print Ads
2216,2009,260,"William,Thompson, Jr.",Corporation,San Francisco,CA,94122,25,Printing Expenses,Print Ads
2217,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2218,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2219,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2220,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2221,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2222,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2223,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2224,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2225,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2226,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2227,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2228,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2229,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2230,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2231,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2232,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2233,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2234,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2235,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2236,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2237,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2238,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2239,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2240,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2241,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2242,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2243,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2244,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2245,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2246,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2247,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2248,2009,605,"Michael,Bloomberg",Corporation,San Francisco,CA,94122,50,Other,Other: explntion
2249,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10017,269,Office Expenses,Office Expenses
2250,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10009,90,Campaign Workers Salaries,Campgn Wrkrs $$
2251,2009,51,"Tony,Avella",Individual,New York,NY,10027,1250,Campaign Consultants,Campgn Consuls.
2252,2009,51,"Tony,Avella",Individual,New York,NY,10027,1250,Campaign Consultants,Campgn Consuls.
2253,2009,51,"Tony,Avella",Individual,New York,NY,10027,1250,Campaign Consultants,Campgn Consuls.
2254,2009,51,"Tony,Avella",Individual,New York,NY,10027,1250,Campaign Consultants,Campgn Consuls.
2255,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10462,90,Campaign Workers Salaries,Campgn Wrkrs $$
2256,2009,260,"William,Thompson, Jr.",Corporation,Long Island City,NY,11101,6.1,Other,Other: explntion
2257,2009,260,"William,Thompson, Jr.",Corporation,Long Island City,NY,11101,21.25,Other,Other: explntion
2258,2009,260,"William,Thompson, Jr.",Individual,Springfield Gardens,NY,11413,90,Campaign Workers Salaries,Campgn Wrkrs $$
2259,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233,80,Campaign Workers Salaries,Campgn Wrkrs $$
2260,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11233,80,Campaign Workers Salaries,Campgn Wrkrs $$
2261,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,1000,Fundraising,Fundraising
2262,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,107.78,Other,Other: explntion
2263,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,30.47,Other,Other: explntion
2264,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11236,90,Campaign Workers Salaries,Campgn Wrkrs $$
2265,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11236,480,Campaign Workers Salaries,Campgn Wrkrs $$
2266,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10018,1071.6,Office Expenses,Office Expenses
2267,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10018,1066.68,Office Expenses,Office Expenses
2268,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10018,1071.6,Office Expenses,Office Expenses
2269,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10018,557.48,Office Expenses,Office Expenses
2270,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10018,1040.4,Office Expenses,Office Expenses
2271,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10017,57.9,Office Expenses,Office Expenses
2272,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10017,58,Office Expenses,Office Expenses
2273,2009,605,"Michael,Bloomberg",Corporation,New York,NY,10017,65.73,Office Expenses,Office Expenses
2274,2009,605,"Michael,Bloomberg",Corporation,Albany,NY,12207,446.22,Other,Other: explntion
2275,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,9351,Other,Other: explntion
2276,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,3254.97,Other,Other: explntion
2277,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,152.57,Other,Other: explntion
2278,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,3024.04,Other,Other: explntion
2279,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,10059.36,Other,Other: explntion
2280,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,1687.2,Other,Other: explntion
2281,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,354.81,Other,Other: explntion
2282,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,292,Other,Other: explntion
2283,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,2208,Other,Other: explntion
2284,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,6730,Other,Other: explntion
2285,2009,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,773,Other,Other: explntion
2286,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10001,1511.84,Other,Other: explntion
2287,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10001,1083.75,Fundraising,Fundraising
2288,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10024,400,Other,Other: explntion
2289,2009,260,"William,Thompson, Jr.",Individual,,,,160,Campaign Workers Salaries,Campgn Wrkrs $$
2290,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,180,Campaign Consultants,Campgn Consuls.
2291,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,85,Campaign Consultants,Campgn Consuls.
2292,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,120,Campaign Consultants,Campgn Consuls.
2293,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2294,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,420,Campaign Consultants,Campgn Consuls.
2295,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,230,Campaign Consultants,Campgn Consuls.
2296,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2297,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2298,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,90,Campaign Consultants,Campgn Consuls.
2299,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2300,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2301,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2302,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2303,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,150,Campaign Consultants,Campgn Consuls.
2304,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2305,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2306,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2307,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2308,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,130,Campaign Consultants,Campgn Consuls.
2309,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2310,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,280,Campaign Consultants,Campgn Consuls.
2311,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,140,Campaign Consultants,Campgn Consuls.
2312,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,230,Campaign Consultants,Campgn Consuls.
2313,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,95,Campaign Consultants,Campgn Consuls.
2314,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034,560,Campaign Consultants,Campgn Consuls.
