Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2013,1752,"Abiodun,Laurel-Smith",Corporation,New York,NY,10001,54.43,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10019,19.8,Other,Other: explntion
2013,,"John,Liu",Limited Liability Company,Flushing,NY,11355,110,Office Expenses,Office Expenses
2013,,"John,Liu",Limited Liability Company,Flushing,NY,11355,250,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10018,57.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10018,39,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10018,64,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10018,93.02,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10018,79,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10018,512.04,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10026,46,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10026,88.72,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10036,22,Other,Other: explntion
2013,326,"Bill,de Blasio",Political Action Committee,New York,NY,10036,19084.25,Other,Other: explntion
2013,326,"Bill,de Blasio",Political Action Committee,New York,NY,10036,168.31,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Political Action Committee,New York,NY,10036,60,Professional Services,Prof. Srvcs.
2013,,"Sal,Albanese",Corporation,,,,122.39,Office Expenses,Office Expenses
2013,,"Sal,Albanese",Corporation,,,,20,Professional Services,Prof. Srvcs.
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10019,22,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10019,34,Other,Other: explntion
2013,326,"Bill,de Blasio",Limited Liability Company,New York,NY,,11,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,44,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,43,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,27,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,,45,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,,45,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,42,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,,,,500,Fundraising,Fundraising
2013,1690,"Joseph,Lhota",Other,New York,NY,10009,112,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,New York,NY,10009,70,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10018,40,Other,Other: explntion
2013,204,"Christine,Quinn",Corporation,Montclair,NJ,7042,1083,Fundraising,Fundraising
2013,326,"Bill,de Blasio",Corporation,,,,70.75,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10003,27,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,32,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10010,40,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,13,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,13,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10022,15,Other,Other: explntion
2013,,"Anthony,Weiner",Corporation,New York,NY,10036,5,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10001,21,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10003,16,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,New York,NY,,233.65,Fundraising,Fundraising
2013,204,"Christine,Quinn",Corporation,New York,NY,10007,279.9,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,Bronx,NY,10461,45,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10019,20,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10019,26,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,New York,NY,10013,650,Fundraising,Fundraising
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,47,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,56,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,56,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,56,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,28,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,47,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Los Angeles,CA,90007,47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,New York,NY,10001,6900,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,New York,NY,10001,16233.26,Other,Other: explntion
2013,,"Sal,Albanese",Corporation,Staten Island,NY,10301,420,Fundraising,Fundraising
2013,326,"Bill,de Blasio",Party Committee,Brooklyn,NY,11229,150,Voter Registration,Regis. Mtl/Srvs.
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10004,1700,Television Ads,Television Ads.
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10004,4224.24,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,,38,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10036,25,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10021,36,Other,Other: explntion
2013,,"Anthony,Weiner",Corporation,New York,NY,10018,18000,Office Rent,Office Rent
2013,,"Anthony,Weiner",Corporation,New York,NY,10018,3333.33,Office Rent,Office Rent
2013,,"Anthony,Weiner",Corporation,New York,NY,10018,6666.66,Office Rent,Office Rent
2013,,"Anthony,Weiner",Corporation,New York,NY,10018,10000,Office Rent,Office Rent
2013,326,"Bill,de Blasio",Corporation,,,,35,Other,Other: explntion
2013,,"Anthony,Weiner",Corporation,Brooklyn,NY,11215,63.23,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10065,29,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10021,19,Other,Other: explntion
2013,,"John,Liu",Corporation,New York,NY,10023,2500,Television Ads,Television Ads.
2013,1796,"Jack,Hidary",Corporation,New York,NY,10013,5.85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10021,9,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10021,25,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,278.34,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,8.64,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,830.44,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,818.5,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,10,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,10,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Albany,NY,12207,413.73,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10007,50,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10007,50,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10022,30,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10040,263.64,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10075,10,Other,Other: explntion
2013,,"John,Liu",Corporation,New York,NY,10002,600,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10106,17,Other,Other: explntion
2013,,"John,Liu",Corporation,New York,NY,10013,2000,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,New York,NY,10013,4200,Fundraising,Fundraising
2013,,"John,Liu",Corporation,New York,NY,10013,1800,Fundraising,Fundraising
2013,,"Anthony,Weiner",Corporation,New York,NY,10036,60.97,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,46,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,47,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,38,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,49,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,29,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10016,29,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,S Hackensack,NJ,7606,468.38,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,Brooklyn,NY,11235,435.5,Campaign Literature,Campgn Lit.
2013,1666,"Erick,Salgado",Corporation,Brooklyn,NY,11235,97.98,Office Expenses,Office Expenses
2013,1666,"Erick,Salgado",Corporation,Brooklyn,NY,11235,97.98,Office Expenses,Office Expenses
2013,1666,"Erick,Salgado",Corporation,Brooklyn,NY,11235,272,Office Expenses,Office Expenses
2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,,"Anthony,Weiner",Limited Liability Company,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11232,303,Fundraising,Fundraising
2013,204,"Christine,Quinn",Corporation,Pine Brook,NJ,7058,207,Other,Other: explntion
2013,204,"Christine,Quinn",Individual,New York,NY,10014,2499.24,Fundraising,Fundraising
2013,326,"Bill,de Blasio",Corporation,,,,2346,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Corporation,,,,253,Other,Other: explntion
2013,1690,"Joseph,Lhota",Individual,New York,NY,10021,294.87,Advance Repayment,Advance Repaymnt
2013,1690,"Joseph,Lhota",Individual,New York,NY,10021,50,Advance Repayment,Advance Repaymnt
2013,1690,"Joseph,Lhota",Individual,New York,NY,10021,73.13,Advance Repayment,Advance Repaymnt
2013,204,"Christine,Quinn",Corporation,Woodside,NY,11377,199.68,Other,Other: explntion
2013,204,"Christine,Quinn",Corporation,Woodside,NY,11377,177.9,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,New York,NY,10017,2250,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,New York,NY,10017,2850,Other,Other: explntion
2013,326,"Bill,de Blasio",Individual,,,,95,Other,Other: explntion
2013,204,"Christine,Quinn",Corporation,West Islip,NY,11795,152.43,Office Expenses,Office Expenses
2013,204,"Christine,Quinn",Corporation,West Islip,NY,11795,252.59,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Corporation,New York,NY,10013,75,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,85.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,63.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,67,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,85.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,48.51,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,59,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,69.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,73.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,34.13,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,32,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,21,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,39.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,87.31,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,64.5,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,84,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,70,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,61,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,83.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,72,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,87,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,83,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,99.01,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,94,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,66.13,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,New York,NY,10035,78,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,,,,2189.1,Campaign Workers Salaries,Campgn Wrkrs $$
2013,1690,"Joseph,Lhota",Other,,,,1751.09,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Other,,,,3301.68,Petition Expenses,Petition Expns.
2013,1690,"Joseph,Lhota",Other,,,,3076.97,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Other,,,,1652.39,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Other,,,,1719.17,Professional Services,Prof. Srvcs.
2013,260,"William,Thompson, Jr.",Corporation,Henderson,NV,89074,113.4,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,Henderson,NV,89074,74.37,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,Henderson,NV,89074,111.65,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,Henderson,NV,89074,127.42,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,Bronx,NY,10472,600,Other,Other: explntion
2013,1690,"Joseph,Lhota",Corporation,,,,479.38,Office Expenses,Office Expenses
2013,1690,"Joseph,Lhota",Corporation,,,,163.31,Other,Other: explntion
2013,1690,"Joseph,Lhota",Corporation,,,,375.62,Other,Other: explntion
2013,1690,"Joseph,Lhota",Corporation,,,,150,Other,Other: explntion
2013,,"Anthony,Weiner",Corporation,New York,NY,10001,283.08,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Brooklyn,NY,11233,1392.56,Other,Other: explntion
2013,1666,"Erick,Salgado",Individual,Bronx,NY,10454,80,Petition Expenses,Petition Expns.
2013,1666,"Erick,Salgado",Individual,Bronx,NY,10454,100,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,Hackensack,NJ,7601,1033.43,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,Hackensack,NJ,7601,1033.44,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,Hackensack,NJ,7601,734.12,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,New York,NY,10040,365.15,Advance Repayment,Advance Repaymnt
2013,1796,"Jack,Hidary",Individual,,,,35,Petition Expenses,Petition Expns.
2013,326,"Bill,de Blasio",Corporation,New York,NY,10013,10000,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,New York,NY,10013,1000,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,New York,NY,10013,615,Professional Services,Prof. Srvcs.
2013,,"Anthony,Weiner",Corporation,Somerville,MA,2144,809.08,Fundraising,Fundraising
2013,,"Anthony,Weiner",Corporation,Somerville,MA,2144,74.25,Fundraising,Fundraising
2013,,"John,Liu",Corporation,Newark,NJ,7114,185.82,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,,"John,Liu",Corporation,Newark,NJ,7114,43.55,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Individual,Brooklyn,NY,11225,1614.54,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,Brooklyn,NY,11225,1614.55,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,Brooklyn,NY,11225,1584.96,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,Brooklyn,NY,11225,73.81,Advance Repayment,Advance Repaymnt
2013,326,"Bill,de Blasio",Individual,Brooklyn,NY,11225,1584.97,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,Brooklyn,NY,11225,878.2,Campaign Workers Salaries,Campgn Wrkrs $$
2013,204,"Christine,Quinn",Individual,,,,175,Advance Repayment,Advance Repaymnt
2013,1690,"Joseph,Lhota",Corporation,Staten Island,NY,10309,871,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Corporation,,,,488.85,Other,Other: explntion
2013,,"John,Liu",Corporation,New York,NY,10011,163.3,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,20582.41,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,19582.05,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,88.8,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,20.25,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,93.3,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,93.3,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,19276.42,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,93.3,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,19241.21,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,93.3,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,93.3,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,17566.17,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,35755.27,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,106.8,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,41423.75,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,177.95,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,1090.39,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,36817.06,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,36109.46,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,19297.7,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,119.6,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,16628.4,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,119.6,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,110.6,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,14759.54,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,13602.4,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,103.85,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,78,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,78,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,337.72,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,336.47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,336.47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,50.9,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,21,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,336.47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,56.4,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,336.47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,336.47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,444.91,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,441.9,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,427.16,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,381.9,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,381.91,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,478.52,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,591.31,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,591.32,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,Roseland,NJ,7068,591.31,Other,Other: explntion
