Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2017,326,"Bill,de Blasio",Individual,12/21/2016,Brooklyn,NY,11201,8629,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10457,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,8/10/2017,Staten Island,NY,10308,90,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,5/11/2017,Brooklyn,NY,11233,200,Fundraising,Fundraising
2017,2103,"Aaron,Commey",Corporation,11/7/2017,New York,NY,10023,19,Other,Other: explntion
2017,2084,"Richard,Bashner",Limited Liability Company,8/21/2017,New York,NY,10006,1000,Office Expenses,Office Expenses
2017,2055,"Roque,De La Fuente",Corporation,5/25/2017,,,,40,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,4/18/2014,New York,NY,10013,224,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,5/21/2014,New York,NY,10013,54,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,5/30/2014,New York,NY,10013,12,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,6/9/2014,New York,NY,10013,9,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,6/9/2014,New York,NY,10013,11,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,6/9/2014,New York,NY,10013,35,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,6/9/2014,New York,NY,10013,94,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,12/18/2015,New York,NY,10013,64,Other,Other: explntion
2017,326,"Bill,de Blasio",Individual,7/28/2017,Brooklyn,NY,11215,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,7/13/2017,Brooklyn,NY,11215,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/15/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/15/2017,Brooklyn,NY,11215,1000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/30/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/15/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/29/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Brooklyn,NY,11215,4000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/19/2017,Brooklyn,NY,11215,16,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,6/30/2017,Brooklyn,NY,11215,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/15/2017,Brooklyn,NY,11215,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,5/12/2016,San Francisco,CA,94107,20,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,6/10/2016,San Francisco,CA,94107,20,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,7/10/2016,San Francisco,CA,94107,20,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,7/15/2016,New York,NY,10022,695,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Other,10/20/2017,Corona,NY,11368,750,Office Rent,Office Rent
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Bronx,NY,10457,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10457,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Staten Island,NY,10308,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,10/13/2017,Manchester,NH,03104,2100,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/9/2017,Manchester,NH,03104,709,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,10/22/2017,Manchester,NH,03104,1700,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,11/13/2017,Manchester,NH,03104,1629,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,10/30/2017,Manchester,NH,03104,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Manchester,NH,03104,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Manchester,NH,03104,3346,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,11/6/2017,Manchester,NH,03104,322,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,10/18/2017,Manchester,NH,03104,1613,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/15/2017,Manchester,NH,03104,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,12/26/2017,Manchester,NH,03104,332,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/1/2017,Manchester,NH,03104,2250,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Brooklyn,NY,11224,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Brooklyn,NY,11224,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,4/23/2015,New York,NY,10018,300,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10467,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Bronx,NY,10467,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Bronx,NY,10467,125,Fundraising,Fundraising
2017,2103,"Aaron,Commey",Candidate,1/2/2018,Bronx,NY,10455,204,Advance Repayment,Advance Repaymnt
2017,2103,"Aaron,Commey",Candidate,11/7/2017,Bronx,NY,10455,350,Advance Repayment,Advance Repaymnt
2017,2103,"Aaron,Commey",Candidate,,Bronx,NY,10455,743,Advance Repayment,Advance Repaymnt
2017,,"Sal,Albanese",Political Action Committee,6/20/2017,Brooklyn,NY,11210,500,Petition Expenses,Petition Expns.
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Bronx,NY,10471,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10471,125,Fundraising,Fundraising
2017,2055,"Roque,De La Fuente",Corporation,6/9/2017,New York,NY,10013,1379,Campaign Literature,Campgn Lit.
2017,326,"Bill,de Blasio",Corporation,11/8/2016,New York,NY,10013,1625,Fundraising,Fundraising
2017,2054,"Robert,Gangi",Individual,7/12/2017,Jamaica,NY,11435,3250,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Individual,7/14/2017,Jamaica,NY,11435,2250,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Individual,6/27/2017,Jamaica,NY,11435,750,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Individual,7/1/2017,Jamaica,NY,11435,1245,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Individual,7/6/2017,Jamaica,NY,11435,1000,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Individual,7/6/2017,Jamaica,NY,11435,1830,Petition Expenses,Petition Expns.
2017,2054,"Robert,Gangi",Individual,7/14/2017,Jamaica,NY,11435,630,Petition Expenses,Petition Expns.
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Staten Island,NY,10305,100,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Oakland Gardens,NY,11364,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Oakland Gardens,NY,11364,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Candidate Committee,11/7/2017,New York,NY,10001,1548,Office Rent,Office Rent
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Staten Island,NY,10310,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/3/2017,Staten Island,NY,10310,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Staten Island,NY,10310,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Staten Island,NY,10310,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Staten Island,NY,10310,125,Fundraising,Fundraising
2017,2084,"Richard,Bashner",Individual,7/17/2017,Brooklyn,NY,11215,1284,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/17/2017,Brooklyn,NY,11215,143,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/17/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/31/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/31/2017,Brooklyn,NY,11215,149,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/31/2017,Brooklyn,NY,11215,1275,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/31/2017,Brooklyn,NY,11215,1275,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/4/2017,Brooklyn,NY,11215,143,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/14/2017,Brooklyn,NY,11215,1275,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/14/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/14/2017,Brooklyn,NY,11215,149,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/28/2017,Brooklyn,NY,11215,1275,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/28/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/28/2017,Brooklyn,NY,11215,149,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,9/11/2017,Brooklyn,NY,11215,1275,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,9/11/2017,Brooklyn,NY,11215,149,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,9/11/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,9/25/2017,Brooklyn,NY,11215,1275,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,9/25/2017,Brooklyn,NY,11215,149,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,9/25/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,3,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,3,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,3,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,3,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,3,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,1,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,1,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,1/10/2018,Brooklyn,NY,11215,1,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,6/19/2017,Brooklyn,NY,11215,1180,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/3/2017,Brooklyn,NY,11215,1284,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,6/19/2017,Brooklyn,NY,11215,123,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,6/19/2017,Brooklyn,NY,11215,356,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,7/3/2017,Brooklyn,NY,11215,417,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2084,"Richard,Bashner",Individual,8/4/2017,Brooklyn,NY,11215,-1275,,
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Little Neck,NY,11362,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Little Neck,NY,11362,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Little Neck,NY,11362,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Little Neck,NY,11362,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Little Neck,NY,11362,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Bronx,NY,10468,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Bronx,NY,10468,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Bronx,NY,10468,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10468,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,8/24/2016,Burlington,VT,05401,249,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10458,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Metairie,LA,70005,125,Fundraising,Fundraising
2017,2054,"Robert,Gangi",Corporation,6/8/2017,San Francisco,NY,,45,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/10/2017,San Francisco,CA,94104,1230,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,9/30/2017,Weehawken,NJ,07086,1300,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Weehawken,NJ,07086,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Weehawken,NJ,07086,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Weehawken,NJ,07086,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Corporation,7/18/2017,Sarasota Springs,NY,12866,5500,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,9/19/2017,Sarasota Springs,NY,12866,5500,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,9/19/2017,Sarasota Springs,NY,12866,7500,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,9/29/2017,Sarasota Springs,NY,12866,7500,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,10/12/2017,Sarasota Springs,NY,12866,7500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Corporation,11/6/2017,Sarasota Springs,NY,12866,44339,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,6/22/2017,Sarasota Springs,NY,12866,4400,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Brooklyn,NY,11201,50,Campaign Consultants,Campgn Consuls.
2017,2051,"Collin,Slattery",Corporation,6/8/2017,Fairfax,VA,22031,367,Petition Expenses,Petition Expns.
2017,326,"Bill,de Blasio",Individual,8/31/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/29/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/12/2017,Staten Island,NY,10305,55,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,9/24/2015,New York,NY,10014,150,Other,Other: explntion
2017,2139,"Akeem,Browder",Corporation,10/8/2017,Bronx,NY,10459,70,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Brooklyn,NY,11209,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Brooklyn,NY,11209,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Brooklyn,NY,11209,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Brooklyn,NY,11209,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,10/20/2017,Brooklyn,NY,11209,4000,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Brooklyn,NY,11209,184,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Individual,11/8/2017,Brooklyn,NY,11209,17,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Brooklyn,NY,11209,680,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,10/2/2017,Pomona,NY,10970,1375,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Pomona,NY,10970,1875,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Pomona,NY,10970,1875,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Pomona,NY,10970,1875,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Ridgewood,NY,11385,1050,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Ridgewood,NY,11385,850,Campaign Consultants,Campgn Consuls.
2017,326,"Bill,de Blasio",Individual,11/10/2017,Venice,CA,90291,1317,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Brooklyn,NY,11206,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Brooklyn,NY,11206,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Brooklyn,NY,11206,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Candidate,4/22/2014,Brooklyn,NY,11215,91,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Candidate,,Brooklyn,NY,11215,138,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Individual,11/3/2017,Brooklyn,NY,11234,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Brooklyn,NY,11234,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Brooklyn,NY,11234,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,9/29/2017,Framingham,MA,01701,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Framingham,MA,01701,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Framingham,MA,01701,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Framingham,MA,01701,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Party Committee,11/2/2017,Staten Island,NY,10304,220,Office Rent,Office Rent
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Jamaica,NY,11432,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Jamaica,NY,11432,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Jamaica,NY,11432,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Jamaica,NY,11432,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Brooklyn,NY,11234,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Staten Island,NY,10312,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,4/24/2014,New York,NY,10011,426,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,10/4/2017,New York,NY,10041,61,Office Expenses,Office Expenses
2017,2071,"Nicole,Malliotakis",Individual,6/30/2017,Staten Island,NY,10301,112,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,11/2/2015,Atlanta,GA,30354,59,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,11/2/2015,Atlanta,GA,30354,232,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,11/2/2015,Atlanta,GA,30354,397,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,1/2/2017,Atlanta,GA,30354,418,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,1/3/2017,Atlanta,GA,30354,418,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,1/3/2017,Atlanta,GA,30354,418,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/10/2017,Atlanta,GA,30354,183,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/10/2017,Atlanta,GA,30354,282,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/23/2017,Atlanta,GA,30354,961,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/23/2017,Atlanta,GA,30354,961,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/24/2017,Atlanta,GA,30354,211,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/24/2017,Atlanta,GA,30354,211,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/29/2017,Atlanta,GA,30354,206,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/29/2017,Atlanta,GA,30354,206,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/29/2017,Atlanta,GA,30354,268,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/29/2017,Atlanta,GA,30354,268,Fundraising,Fundraising
2017,1969,"Ahsan,Syed",Other,1/12/2017,St Paul,MN,55164,192,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,2/6/2017,New York,NY,10028,37,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,11/4/2017,Brooklyn,NY,11235,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/5/2017,Brooklyn,NY,11235,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Brooklyn,NY,11235,125,Fundraising,Fundraising
2017,,"Sal,Albanese",Corporation,8/31/2017,Washington,DC,20009,338,Fundraising,Fundraising
2017,,"Sal,Albanese",Corporation,9/30/2017,Washington,DC,20009,117,Fundraising,Fundraising
2017,,"Sal,Albanese",Corporation,10/31/2017,Washington,DC,20009,14,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Other,10/27/2017,Queens,NY,11375,464,Office Rent,Office Rent
2017,2055,"Roque,De La Fuente",Candidate Committee,5/8/2017,New York,NY,10036,5500,Campaign Consultants,Campgn Consuls.
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Staten Island,NY,10309,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,9/15/2017,Ridgewood,NY,11385,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/29/2017,Ridgewood,NY,11385,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Ridgewood,NY,11385,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Ridgewood,NY,11385,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Ridgewood,NY,11385,1500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/30/2017,Ridgewood,NY,11385,750,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Brooklyn,NY,11235,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,9/6/2017,New York,NY,10038,15,Office Expenses,Office Expenses
2017,,"Sal,Albanese",Corporation,7/28/2017,New York,NY,10001,3712,Campaign Literature,Campgn Lit.
2017,,"Sal,Albanese",Corporation,9/12/2017,New York,NY,10001,1407,Campaign Literature,Campgn Lit.
2017,,"Sal,Albanese",Corporation,9/29/2017,New York,NY,10001,544,Campaign Literature,Campgn Lit.
2017,,"Sal,Albanese",Corporation,11/2/2017,New York,NY,10001,544,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Bronx,NY,10451,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10451,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,4/27/2016,New York,NY,10011,368,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Jamaica,NY,11435,125,Fundraising,Fundraising
2017,,"Sal,Albanese",Individual,7/1/2017,New York,NY,10038,15,Other,Other: explntion
2017,,"Sal,Albanese",Individual,6/1/2017,New York,NY,10038,0,Other,Other: explntion
2017,,"Sal,Albanese",Individual,5/31/2017,New York,NY,10038,0,Other,Other: explntion
2017,,"Sal,Albanese",Individual,4/30/2017,New York,NY,10038,0,Other,Other: explntion
2017,,"Sal,Albanese",Individual,4/1/2017,New York,NY,10038,15,Other,Other: explntion
2017,,"Sal,Albanese",Individual,3/31/2017,New York,NY,10038,0,Other,Other: explntion
2017,,"Sal,Albanese",Individual,3/1/2017,New York,NY,10038,4,Other,Other: explntion
